"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 18, 2019","33,500.0","34,000.0","34,100.0","33,350.0","1.49M","-1.47%"
"Jun 17, 2019","34,000.0","34,900.0","34,900.0","34,000.0","1.08M","-2.58%"
"Jun 14, 2019","34,900.0","34,600.0","34,900.0","34,600.0","593.52K","0.58%"
"Jun 13, 2019","34,700.0","34,700.0","34,900.0","34,600.0","598.25K","-0.72%"
"Jun 12, 2019","34,950.0","35,150.0","35,300.0","34,950.0","900.49K","-0.71%"
"Jun 11, 2019","35,200.0","35,150.0","35,650.0","35,050.0","1.33M","0.43%"
"Jun 10, 2019","35,050.0","34,800.0","35,200.0","34,800.0","1.74M","0.86%"
"Jun 07, 2019","34,750.0","34,600.0","34,800.0","34,300.0","844.72K","0.87%"
"Jun 06, 2019","34,450.0","34,350.0","34,550.0","33,900.0","896.23K","0.29%"
"Jun 05, 2019","34,350.0","34,500.0","34,650.0","34,150.0","676.22K","0.15%"
"Jun 04, 2019","34,300.0","34,000.0","34,400.0","33,800.0","970.28K","1.48%"
"Jun 03, 2019","33,800.0","34,250.0","34,650.0","33,800.0","1.80M","-2.87%"
"May 31, 2019","34,800.0","35,000.0","35,100.0","34,500.0","2.07M","-0.57%"
"May 30, 2019","35,000.0","34,950.0","35,300.0","34,500.0","1.09M","0.57%"
"May 29, 2019","34,800.0","34,400.0","35,100.0","34,200.0","2.33M","0.58%"
"May 28, 2019","34,600.0","35,300.0","35,350.0","34,500.0","1.92M","-1.84%"
"May 27, 2019","35,250.0","34,850.0","35,250.0","34,850.0","1.05M","0.71%"
"May 24, 2019","35,000.0","35,250.0","35,700.0","34,800.0","2.77M","-0.71%"
"May 23, 2019","35,250.0","35,500.0","35,850.0","35,200.0","1.69M","-1.54%"
"May 22, 2019","35,800.0","36,200.0","36,350.0","35,750.0","1.13M","-0.56%"
"May 21, 2019","36,000.0","36,300.0","36,300.0","35,900.0","1.86M","-0.41%"
"May 20, 2019","36,150.0","36,000.0","36,500.0","35,600.0","1.34M","0.42%"
"May 17, 2019","36,000.0","36,000.0","36,550.0","36,000.0","3.88M","1.27%"
"May 16, 2019","35,550.0","35,647.0","36,230.0","35,550.0","4.83M","0.00%"
"May 15, 2019","35,550.0","35,259.0","35,841.0","35,113.0","2.56M","1.67%"
"May 14, 2019","34,967.0","34,676.0","35,259.0","34,676.0","1.45M","0.00%"
"May 13, 2019","34,967.0","34,239.0","35,162.0","34,239.0","1.84M","1.84%"
